state,county,n,features,coef,nrmse,rmse,low_nrmse,up_nrmse,low_coef,up_coef
california,imperial,17,constant,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,time,0.9027999045415225,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.2712369571354159,0.699577607042757
california,imperial,17,retail_and_recreation_percent_change_from_baseline,0.013204529253626026,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.00658696223103665,0.20953970960283336
california,imperial,17,grocery_and_pharmacy_percent_change_from_baseline,0.020293502150207438,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.004126630143707591,0.1820526740023196
california,imperial,17,parks_percent_change_from_baseline,0.013911375344519928,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.013688336512732041,0.31330888019440384
california,imperial,17,transit_stations_percent_change_from_baseline,0.023850034389389888,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.027577302612226108,0.3882074385932
california,imperial,17,workplaces_percent_change_from_baseline,0.020084059454263708,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.01687409294294262,0.32385543636126485
california,imperial,17,residential_percent_change_from_baseline,0.005856594866470549,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.14413692879906087
california,imperial,17,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,PUBLIC_TRANSPORTATION,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,CAR_TRUCK_VAN_ALONE,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,CAR_TRUCK_VAN_CARPOOL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,PERCENT_INSURED,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,BELOW_POVERTY_LEVEL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,HOUSEHOLD_MEDIAN_INCOME_DOLLARS_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,PUBLIC_TRANSPORTATION_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,CAR_TRUCK_VAN_ALONE_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,CAR_TRUCK_VAN_CARPOOL_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,PERCENT_INSURED_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
california,imperial,17,BELOW_POVERTY_LEVEL_OVERALL,0.0,0.026683389381938906,0.012907873774360609,0.01827043224552718,0.08460750476917596,0.0,0.0
