corr,Y,X,p_val,state,county,n
-0.39818239890523477,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.10172059093361602,california,imperial,18
0.39818239890523477,covid_perc,PUBLIC_TRANSPORTATION,0.10172059093361602,california,imperial,18
-0.39818239890523477,covid_perc,CAR_TRUCK_VAN_ALONE,0.10172059093361602,california,imperial,18
-0.39818239890523477,covid_perc,CAR_TRUCK_VAN_CARPOOL,0.10172059093361602,california,imperial,18
-0.39818239890523477,covid_perc,PERCENT_INSURED,0.10172059093361602,california,imperial,18
0.39818239890523477,covid_perc,BELOW_POVERTY_LEVEL,0.10172059093361602,california,imperial,18
0.7296260142570483,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.6760488858328657e-38,california,sacramento,224
-0.34846536190269467,covid_perc,PUBLIC_TRANSPORTATION,8.55744712239794e-08,california,sacramento,224
0.8179151716079303,covid_perc,CAR_TRUCK_VAN_ALONE,3.29359925640991e-55,california,sacramento,224
0.023191815181283135,covid_perc,CAR_TRUCK_VAN_CARPOOL,0.7299381598124468,california,sacramento,224
-0.9244850856486402,covid_perc,PERCENT_INSURED,6.06169462500739e-95,california,sacramento,224
-0.8039545780327602,covid_perc,BELOW_POVERTY_LEVEL,5.1835124504563426e-52,california,sacramento,224
0.055684430219027116,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.45403530511253953,california,alameda,183
-0.3139793924532425,covid_perc,PUBLIC_TRANSPORTATION,1.5026778184582031e-05,california,alameda,183
0.6453935153263504,covid_perc,CAR_TRUCK_VAN_ALONE,6.079974485390013e-23,california,alameda,183
0.6512335810809147,covid_perc,CAR_TRUCK_VAN_CARPOOL,1.8478037338996525e-23,california,alameda,183
-0.055684430219027116,covid_perc,PERCENT_INSURED,0.45403530511253953,california,alameda,183
-0.3086632536229706,covid_perc,BELOW_POVERTY_LEVEL,2.1264892826616623e-05,california,alameda,183
0.2202653637191569,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.337205443098597e-07,california,losangeles,516
0.2502006255839451,covid_perc,PUBLIC_TRANSPORTATION,8.333503424831551e-09,california,losangeles,516
0.5222949048059461,covid_perc,CAR_TRUCK_VAN_ALONE,1.8723775429980853e-37,california,losangeles,516
0.5351091286671821,covid_perc,CAR_TRUCK_VAN_CARPOOL,1.4545609926931465e-39,california,losangeles,516
-0.9752802061218453,covid_perc,PERCENT_INSURED,0.0,california,losangeles,516
-0.31586234108879474,covid_perc,BELOW_POVERTY_LEVEL,2.0343549006947684e-13,california,losangeles,516
0.1253635874493986,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.23376794152034513,california,sanfrancisco,92
-0.1777905513516591,covid_perc,PUBLIC_TRANSPORTATION,0.08997537972770543,california,sanfrancisco,92
-0.5044669320016011,covid_perc,CAR_TRUCK_VAN_ALONE,2.940207746578683e-07,california,sanfrancisco,92
-0.04282686861215917,covid_perc,CAR_TRUCK_VAN_CARPOOL,0.6852198969000588,california,sanfrancisco,92
-0.2412556164494001,covid_perc,PERCENT_INSURED,0.020518077000537482,california,sanfrancisco,92
-0.20436554316727013,covid_perc,BELOW_POVERTY_LEVEL,0.05069169912719107,california,sanfrancisco,92
-0.210399806015615,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.001297490509300471,california,santaclara,231
-0.23240110107306403,covid_perc,PUBLIC_TRANSPORTATION,0.00036814862918966754,california,santaclara,231
0.31085411761243736,covid_perc,CAR_TRUCK_VAN_ALONE,1.4437963541217478e-06,california,santaclara,231
0.3953118675688041,covid_perc,CAR_TRUCK_VAN_CARPOOL,4.6259424521080656e-10,california,santaclara,231
-0.11124190251107732,covid_perc,PERCENT_INSURED,0.0916422019688763,california,santaclara,231
0.02947785066980619,covid_perc,BELOW_POVERTY_LEVEL,0.6558204775875662,california,santaclara,231
