corr,Y,X,p_val,state,county,n
-0.8636625705755052,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.6137501214654625e-60,california,imperial,199
0.8636625705755052,mortality_rate,PUBLIC_TRANSPORTATION,1.6137501214654625e-60,california,imperial,199
-0.8636625705755052,mortality_rate,CAR_TRUCK_VAN_ALONE,1.6137501214654625e-60,california,imperial,199
-0.8636625705755052,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.6137501214654625e-60,california,imperial,199
-0.8636625705755052,mortality_rate,PERCENT_INSURED,1.6137501214654625e-60,california,imperial,199
0.8636625705755052,mortality_rate,BELOW_POVERTY_LEVEL,1.6137501214654625e-60,california,imperial,199
-0.09483110140237555,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.020480207060840958,california,riverside,597
0.368643627230446,mortality_rate,PUBLIC_TRANSPORTATION,1.1788420001179358e-20,california,riverside,597
0.20583054022677783,mortality_rate,CAR_TRUCK_VAN_ALONE,3.914771850681419e-07,california,riverside,597
0.31262094119023126,mortality_rate,CAR_TRUCK_VAN_CARPOOL,5.313180878493173e-15,california,riverside,597
-0.3980678521371896,mortality_rate,PERCENT_INSURED,4.176453056888416e-24,california,riverside,597
0.4025060013587112,mortality_rate,BELOW_POVERTY_LEVEL,1.1733537881883087e-24,california,riverside,597
-0.5729267250150871,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.698164971414541e-18,california,sonoma,191
-0.48611044669129755,mortality_rate,PUBLIC_TRANSPORTATION,1.0124148317331685e-12,california,sonoma,191
-0.2116866001396854,mortality_rate,CAR_TRUCK_VAN_ALONE,0.003284750813858962,california,sonoma,191
0.5921340189388343,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.8517243326331038e-19,california,sonoma,191
0.07945739157751737,mortality_rate,PERCENT_INSURED,0.274550521697961,california,sonoma,191
-0.00965107155358959,mortality_rate,BELOW_POVERTY_LEVEL,0.8945824968468413,california,sonoma,191
-0.29233199336958754,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.3210890998277155e-11,california,sacramento,515
-0.17474130216254175,mortality_rate,PUBLIC_TRANSPORTATION,6.703024642369527e-05,california,sacramento,515
-0.04299598740061813,mortality_rate,CAR_TRUCK_VAN_ALONE,0.3301490632144286,california,sacramento,515
-0.2137666041212576,mortality_rate,CAR_TRUCK_VAN_CARPOOL,9.777986286175991e-07,california,sacramento,515
0.2101624790179814,mortality_rate,PERCENT_INSURED,1.4972945929336604e-06,california,sacramento,515
0.33676989537889007,mortality_rate,BELOW_POVERTY_LEVEL,4.012214687909746e-15,california,sacramento,515
-0.3952253182329006,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.543936299749259e-27,california,alameda,686
-0.2384972506951588,mortality_rate,PUBLIC_TRANSPORTATION,2.503752943129843e-10,california,alameda,686
0.28856686975929796,mortality_rate,CAR_TRUCK_VAN_ALONE,1.2697964001063161e-14,california,alameda,686
0.3697014470144601,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.2116913108139595e-23,california,alameda,686
0.0954269289249652,mortality_rate,PERCENT_INSURED,0.012400603194437192,california,alameda,686
0.4734220062635056,mortality_rate,BELOW_POVERTY_LEVEL,1.3030810440085831e-39,california,alameda,686
-0.1675728087604838,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.257710032219861e-06,california,losangeles,719
0.1033207517769167,mortality_rate,PUBLIC_TRANSPORTATION,0.005553100015269276,california,losangeles,719
0.04399535313667088,mortality_rate,CAR_TRUCK_VAN_ALONE,0.23871008334885135,california,losangeles,719
-0.21581599384023842,mortality_rate,CAR_TRUCK_VAN_CARPOOL,5.0387919983550715e-09,california,losangeles,719
-0.14663017089796512,mortality_rate,PERCENT_INSURED,7.937649465221751e-05,california,losangeles,719
0.669902903760815,mortality_rate,BELOW_POVERTY_LEVEL,8.224918635027926e-95,california,losangeles,719
-0.5591354239101576,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.669956127644489e-55,california,sanfrancisco,654
-0.18834811586377476,mortality_rate,PUBLIC_TRANSPORTATION,1.2285710791562117e-06,california,sanfrancisco,654
0.41363423061613597,mortality_rate,CAR_TRUCK_VAN_ALONE,2.0310436411376136e-28,california,sanfrancisco,654
0.8108921041758476,mortality_rate,CAR_TRUCK_VAN_CARPOOL,7.339575063460568e-154,california,sanfrancisco,654
0.4018540013004818,mortality_rate,PERCENT_INSURED,8.942417146953717e-27,california,sanfrancisco,654
0.6873871237696743,mortality_rate,BELOW_POVERTY_LEVEL,1.2616806099123234e-92,california,sanfrancisco,654
-0.537946766897309,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,7.288855151438389e-41,california,santaclara,527
0.42485854518668387,mortality_rate,PUBLIC_TRANSPORTATION,1.6431639936700878e-24,california,santaclara,527
-0.14284650448981712,mortality_rate,CAR_TRUCK_VAN_ALONE,0.0010077833974604642,california,santaclara,527
0.5477585893265918,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.3582180457668026e-42,california,santaclara,527
0.5401434460625373,mortality_rate,PERCENT_INSURED,3.022379357001683e-41,california,santaclara,527
0.6477957700453085,mortality_rate,BELOW_POVERTY_LEVEL,5.009510822455743e-64,california,santaclara,527
