,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,date,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
0,0.06611035514767569,4,0.2582781456953642,0.306,0.8440462277626282,White,2020-06-17,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.030763148325374898,0.09687350347305058
1,0.06780549245915456,7,0.2631578947368421,0.306,0.8599931200550395,White,2020-06-20,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-1.5404344466674047e-15,0.0678054924591561
2,0.07119576708211227,9,0.2727272727272727,0.306,0.8912655971479501,White,2020-06-22,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.00036041524539233427,0.07083535183671993
3,0.07458604170507001,12,0.2838709677419355,0.306,0.9276829011174362,White,2020-06-25,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.002724231087749676,0.07186181061732033
4,0.07797631632802772,23,0.2787878787878788,0.306,0.9110714993067937,White,2020-07-06,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.01364814813713218,0.06432816819089554
5,0.0796714536395066,31,0.2764705882352941,0.306,0.9034986543637064,White,2020-07-14,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.01659935843943,0.0962708120789366
6,0.07797631632802772,32,0.27167630057803466,0.306,0.8878310476406361,White,2020-07-15,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-1.429412144204889e-15,0.07797631632802915
7,0.0847568655739432,33,0.2840909090909091,0.306,0.9284016636957816,White,2020-07-16,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-1.3183898417423734e-15,0.08475686557394452
8,0.08645200288542207,34,0.288135593220339,0.306,0.9416195856873824,White,2020-07-17,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-1.3322676295501878e-15,0.0864520028854234
9,0.0983179640657741,47,0.30526315789473685,0.306,0.997592019263846,White,2020-07-30,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.010760040138084612,0.10907800420385871
10,0.10170823868873184,54,0.30612244897959184,0.306,1.0004001600640255,White,2020-08-06,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.01568318030973294,0.0860250583789989
11,0.10679365062316842,55,0.3103448275862069,0.306,1.0141987829614605,White,2020-08-07,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.007407230430659148,0.11420088105382757
12,0.10509851331168957,61,0.30288461538461536,0.306,0.9898190045248868,White,2020-08-13,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-1.1657341758564144e-15,0.10509851331169073
13,0.1084887879346473,62,0.3062200956937799,0.306,1.0007192669731368,White,2020-08-14,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.014628741432166623,0.09386004650248067
14,0.11526933718056274,69,0.3063063063063063,0.306,1.0010010010010009,White,2020-08-21,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0008902909041352686,0.11615962808469801
15,0.12035474911499935,73,0.30472103004291845,0.306,0.9958203596173806,White,2020-08-25,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.01237889230783315,0.1327336414228325
16,0.12544016104943592,74,0.31223628691983124,0.306,1.0203800226138275,White,2020-08-26,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.03097742315284127,0.09446273789659465
17,0.12713529836091478,75,0.3125,0.306,1.0212418300653594,White,2020-08-27,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.017049479550083402,0.14418477791099818
18,0.13222071029535135,76,0.3204,0.306,1.0470588235294118,White,2020-08-28,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.03637306907726312,0.16859377937261447
19,0.13391584760683026,85,0.3038461538461538,0.306,0.992961287078934,White,2020-09-06,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.024432178065846494,0.15834802567267675
20,0.1356109849183091,86,0.3076923076923077,0.306,1.0055304172951232,White,2020-09-07,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.022743506444287603,0.11286747847402151
21,0.14747694609866116,90,0.31521739130434784,0.306,1.0301221938050582,White,2020-09-11,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.007254931209331711,0.15473187730799287
