corr,Y,X,p_val,state,county,n
-0.4701412261860352,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.335333576596823e-14,california,,240
-0.6091395017540804,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,9.134925948338803e-26,california,,240
-0.6881060143445952,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,5.259564566230984e-35,california,,240
-0.5557634242651879,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,2.378093498015331e-14,california,riverside,160
-0.5361176081126733,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.7537876507847093e-13,california,riverside,160
-0.5557634242651879,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.378093498015331e-14,california,riverside,160
0.49649894927489546,mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.4385684482572205e-11,california,riverside,160
-0.8528028654224417,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0017128741493214678,california,sonoma,10
-0.8528028654224417,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0017128741493214678,california,sonoma,10
-0.8528028654224417,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0017128741493214678,california,sonoma,10
-0.8528028654224417,mortality_rate,PUBLIC_TRANSPORTATION,0.0017128741493214678,california,sonoma,10
-0.8528028654224417,mortality_rate,CAR_TRUCK_VAN_ALONE,0.0017128741493214678,california,sonoma,10
0.8528028654224417,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.0017128741493214678,california,sonoma,10
-0.6498063875715389,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,2.4151413550360663e-12,california,alameda,92
-0.6369933038729451,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,8.73139052204761e-12,california,alameda,92
-0.8994784756412794,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.06180820719986e-34,california,alameda,92
-0.6369933038729451,mortality_rate,PUBLIC_TRANSPORTATION,8.73139052204761e-12,california,alameda,92
-0.4516860852481871,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.8352949845827095e-11,california,losangeles,192
-0.5720460543727506,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,4.435534944312987e-18,california,losangeles,192
-0.5720460543727506,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.435534944312987e-18,california,losangeles,192
0.5720460543727506,mortality_rate,PUBLIC_TRANSPORTATION,4.435534944312987e-18,california,losangeles,192
-0.6181637538233112,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,5.740705912619724e-17,california,sanfrancisco,148
-0.4758587798310341,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,9.81815169851682e-10,california,sanfrancisco,148
-0.6181637538233112,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,5.740705912619724e-17,california,sanfrancisco,148
0.6860627473782744,mortality_rate,CAR_TRUCK_VAN_ALONE,6.467352201839557e-22,california,sanfrancisco,148
0.814646466422986,mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.303866994292919e-36,california,sanfrancisco,148
-0.5918515560369142,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.8838769999297092e-15,california,santaclara,149
-0.712856664971588,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.0441641985010492e-24,california,santaclara,149
-0.712856664971588,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.0441641985010492e-24,california,santaclara,149
0.4791420133255371,mortality_rate,PUBLIC_TRANSPORTATION,6.344312373597447e-10,california,santaclara,149
0.4624834372511119,mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.8860545642790475e-09,california,santaclara,149
