corr,Y,X,p_val,state,county,n
0.449746714982651,mortality_rate,PUBLIC_TRANSPORTATION,2.3663488561856257e-13,california,,240
0.47476609934574504,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.000431439420874635,california,sacramento,51
0.5107531072708863,mortality_rate,CAR_TRUCK_VAN_ALONE,0.00012839851665520668,california,sacramento,51
-0.5718560478104493,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.1676642592266193e-05,california,sacramento,51
-0.7674794677894694,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.9242473764507154e-09,california,alameda,43
-0.795855164028233,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,3.3213636385828596e-06,california,sanfrancisco,24
-0.795855164028233,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,3.3213636385828596e-06,california,sanfrancisco,24
0.5738819550135557,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.00336520842184254,california,sanfrancisco,24
-0.7122177220718284,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,5.30731352880682e-07,california,santaclara,38
-0.46317464186469054,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0034069723420363436,california,santaclara,38
-0.46317464186469054,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0034069723420363436,california,santaclara,38
0.4115465329998319,mortality_rate,PUBLIC_TRANSPORTATION,0.010256039717380299,california,santaclara,38
