corr,Y,X,low_corr,up_corr,state,county,n
0.5031539824323898,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.420413613420654,0.5729408864735861,california,None,450
-0.5557067048965861,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.6271488565892614,-0.4892929330389374,california,None,450
-0.7129522362972854,mortality_rate,parks_percent_change_from_baseline,-0.742202201120076,-0.675447162575925,california,None,450
-0.33278621636108446,mortality_rate,transit_stations_percent_change_from_baseline,-0.4148245551827672,-0.2497646712255736,california,None,450
0.28739198013975287,mortality_rate,workplaces_percent_change_from_baseline,0.19822127551511437,0.3725517437445756,california,None,450
-0.2882865458999296,mortality_rate,residential_percent_change_from_baseline,-0.37294782359926565,-0.19711722553448707,california,None,450
-0.4270391041996876,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.487535535108262,-0.3574044422606672,california,None,450
-0.37984398864881436,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.4622962751637544,-0.2913741249070412,california,None,450
-0.40914400449048444,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.48937981681932363,-0.31816014100592005,california,None,450
0.18684246566781135,mortality_rate,PUBLIC_TRANSPORTATION,0.09986973586600936,0.2702382269530546,california,None,450
-0.3977390883580176,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.46794455537149654,-0.3208342072987282,california,None,450
-0.03107248324909803,mortality_rate,CAR_TRUCK_VAN_CARPOOL,-0.13473880414607195,0.07926337704153026,california,None,450
0.001772467407427959,mortality_rate,PERCENT_INSURED,-0.1073305784626746,0.10824521865094615,california,None,450
0.3977390883580176,mortality_rate,BELOW_POVERTY_LEVEL,0.3166544020982367,0.46876483663736895,california,None,450
