corr,Y,X,low_corr,up_corr,state,county,n
0.39249625437413704,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.30947360643465616,0.4722136658425946,california,None,460
-0.4650056210909369,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.5382401651333673,-0.387150736252016,california,None,460
-0.5679067780298925,mortality_rate,parks_percent_change_from_baseline,-0.6272560522237918,-0.5013754945438755,california,None,460
-0.30067820063132145,mortality_rate,transit_stations_percent_change_from_baseline,-0.38174411230386085,-0.21544119675614848,california,None,460
0.20822575362892745,mortality_rate,workplaces_percent_change_from_baseline,0.12043733786779061,0.29235830780853395,california,None,460
-0.2178298017213352,mortality_rate,residential_percent_change_from_baseline,-0.30729495107040156,-0.12880994464661896,california,None,460
-0.4542602883266856,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.520471900858883,-0.380946336868934,california,None,460
-0.5542698866657005,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.6185151947101979,-0.48028134748887163,california,None,460
-0.6454938687523863,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.6997275753355725,-0.5852977974191106,california,None,460
-0.03032501876428991,mortality_rate,PUBLIC_TRANSPORTATION,-0.1183466288142306,0.060673611308259275,california,None,460
-0.3630363062399999,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.43569011733439356,-0.2819012052867434,california,None,460
0.24123837959520825,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.13129627198087607,0.3443888103992419,california,None,460
-0.33246236168189397,mortality_rate,PERCENT_INSURED,-0.42158837057681037,-0.22506824263257436,california,None,460
0.3630363062399999,mortality_rate,BELOW_POVERTY_LEVEL,0.2870823638485657,0.44078278725993975,california,None,460
