state,county,n,features,coef,nrmse,rmse,low_nrmse,up_nrmse,low_coef,up_coef
california,imperial,105,constant,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,time,0.9950441930024321,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.7653983811130058,0.971442483625317
california,imperial,105,retail_and_recreation_percent_change_from_baseline,0.00044701637946843275,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.001710989800457008,0.024298430911774686
california,imperial,105,grocery_and_pharmacy_percent_change_from_baseline,0.0026128436504864266,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0025315072561828723,0.04108118670354627
california,imperial,105,parks_percent_change_from_baseline,0.0005011969913194174,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.001367710812427189,0.015724445945375976
california,imperial,105,transit_stations_percent_change_from_baseline,0.0006077311771837103,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.001794340681162221,0.04170666218831408
california,imperial,105,workplaces_percent_change_from_baseline,0.0005059878448925157,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.001146023425740734,0.010218458468812093
california,imperial,105,residential_percent_change_from_baseline,0.00028103095421751407,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.001161852538912571,0.18540880488994288
california,imperial,105,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,PUBLIC_TRANSPORTATION,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,CAR_TRUCK_VAN_ALONE,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,CAR_TRUCK_VAN_CARPOOL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,PERCENT_INSURED,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,BELOW_POVERTY_LEVEL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,HOUSEHOLD_MEDIAN_INCOME_DOLLARS_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,PUBLIC_TRANSPORTATION_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,CAR_TRUCK_VAN_ALONE_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,CAR_TRUCK_VAN_CARPOOL_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,PERCENT_INSURED_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,BELOW_POVERTY_LEVEL_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_GENDER_MALE,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_GENDER_FEMALE,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_OVERALL,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Private_Wage_Salary,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Government,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Self Employed,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Unpaid Family,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Management Business,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Service Occupations,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Sales,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Natural Resources,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Production,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Agricilture,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Construction,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Manufacturing,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Wholesale_Trade,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Retail,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Transportation,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Information,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Finance_and_Insurance,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Professional_Scientific_and_Management,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Educational_Services_and_Health_Care,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Arts_Entertainment_and_Recreation,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Other,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,EMPLOYED_POPULATION_CHARACTERISTICS_Public_Administration,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_RACE_BLACK,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_RACE_HISPANIC,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_RACE_WHITE,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,imperial,105,POPULATION_RACE_ASIAN,0.0,0.004279278178748689,0.10242348739843403,0.005814122575428511,0.010751078169995959,0.0,0.0
california,riverside,375,constant,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,time,0.510240917696854,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.3838724523780236,0.5436282131244656
california,riverside,375,retail_and_recreation_percent_change_from_baseline,0.0003146260558387135,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0007773461133550812,0.008126214507599474
california,riverside,375,grocery_and_pharmacy_percent_change_from_baseline,0.0004910554830282201,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0009519202974145523,0.012162713665501177
california,riverside,375,parks_percent_change_from_baseline,0.00034071306241969374,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0009266449076712514,0.03419507152338495
california,riverside,375,transit_stations_percent_change_from_baseline,0.0016290390098726549,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0014643861429229047,0.00959597052385629
california,riverside,375,workplaces_percent_change_from_baseline,0.0005549234281197354,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0010979495154299912,0.01045657593264872
california,riverside,375,residential_percent_change_from_baseline,0.00018582424234085316,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.00044195452645451533,0.006506925232946283
california,riverside,375,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.023829562299619637,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0047628338211330125,0.04843777276886473
california,riverside,375,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.053715198311667454,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.007881206657437603,0.05506031915530207
california,riverside,375,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.036417739239775274,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.008148564178951195,0.04912199464699677
california,riverside,375,PUBLIC_TRANSPORTATION,1.635247373589682e-05,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,2.175629651395027e-05,0.00034570996961772935
california,riverside,375,CAR_TRUCK_VAN_ALONE,1.908398804856924e-05,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,2.0100512105989783e-05,0.0003648862323843338
california,riverside,375,CAR_TRUCK_VAN_CARPOOL,0.051724664548871584,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.03084365546624772,0.216074444388614
california,riverside,375,PERCENT_INSURED,0.042320288018278564,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.005397012832045196,0.04435342928693595
california,riverside,375,BELOW_POVERTY_LEVEL,0.048859883030121815,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.025384955501303853,0.1559190087177516
california,riverside,375,HOUSEHOLD_MEDIAN_INCOME_DOLLARS_OVERALL,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.03867195213633318,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.006551769922243967,0.04741190127050499
california,riverside,375,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,0.01843046287695339,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0024224753518846116,0.04918951441437731
california,riverside,375,PUBLIC_TRANSPORTATION_OVERALL,0.030337913112519172,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.005165836006526376,0.0480247936137487
california,riverside,375,CAR_TRUCK_VAN_ALONE_OVERALL,0.035119069206613174,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.004606053399818727,0.046443205227288634
california,riverside,375,CAR_TRUCK_VAN_CARPOOL_OVERALL,0.02996241604364976,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.004492070655303498,0.04561651532598819
california,riverside,375,PERCENT_INSURED_OVERALL,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,BELOW_POVERTY_LEVEL_OVERALL,0.009594333197882443,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.004822145933915712,0.04458539430854926
california,riverside,375,POPULATION_GENDER_MALE,0.014139866812717056,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.004554307351625486,0.04130329538901609
california,riverside,375,POPULATION_GENDER_FEMALE,0.03258688680280252,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0053478913762564275,0.042739862013207425
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_OVERALL,0.020497228921936603,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.003401168018464688,0.04322835599626228
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Private_Wage_Salary,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Government,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Self Employed,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Unpaid Family,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Management Business,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
california,riverside,375,EMPLOYED_POPULATION_CHARACTERISTICS_Service Occupations,0.0,0.006584003317071759,0.04680811438030355,0.010462330355961032,0.013933938795569274,0.0,0.0
