corr,Y,X,state,county,n
0.8089194002150331,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,,240
0.925831681497899,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,,240
0.9336017572340296,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,,240
0.5350522277400136,discrepancy,PUBLIC_TRANSPORTATION,california,,240
0.6125767791468891,discrepancy,CAR_TRUCK_VAN_ALONE,california,,240
0.5707571187052806,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,,240
0.7661521853028156,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,160
0.8385164604985114,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,160
0.8743270625143639,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,160
0.5265555919644185,discrepancy,PUBLIC_TRANSPORTATION,california,riverside,160
0.5552836318954991,discrepancy,CAR_TRUCK_VAN_ALONE,california,riverside,160
0.7605739372551157,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,riverside,160
0.9999829200892605,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,10
0.9999829200892579,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,10
0.9999829200892582,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,10
0.9999829200892625,discrepancy,PUBLIC_TRANSPORTATION,california,sonoma,10
0.9999829200892479,discrepancy,CAR_TRUCK_VAN_ALONE,california,sonoma,10
0.9999829200892576,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sonoma,10
0.8819586865668477,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,184
0.6072588021505917,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,184
0.9040499441964661,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,184
0.5342052635725116,discrepancy,PUBLIC_TRANSPORTATION,california,sacramento,184
0.5233130738812755,discrepancy,CAR_TRUCK_VAN_ALONE,california,sacramento,184
0.5428092743517561,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sacramento,184
0.694125778286153,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,92
0.8794559741100595,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,92
0.8477597598318499,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,92
0.841853805814931,discrepancy,PUBLIC_TRANSPORTATION,california,alameda,92
0.5603753785509704,discrepancy,CAR_TRUCK_VAN_ALONE,california,alameda,92
0.9445448647638194,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,alameda,92
0.6420057173683723,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,192
0.9124851600599296,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,192
0.7868407891754068,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,192
0.6988089605683978,discrepancy,PUBLIC_TRANSPORTATION,california,losangeles,192
0.556973008340985,discrepancy,CAR_TRUCK_VAN_ALONE,california,losangeles,192
0.5952894541488334,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,losangeles,192
0.6333490155499927,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,148
0.6544107983157713,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,148
0.6454753767637268,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,148
0.5660588686808833,discrepancy,PUBLIC_TRANSPORTATION,california,sanfrancisco,148
0.8945413092189459,discrepancy,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,148
0.9834277640766955,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,148
0.7290117262962357,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,149
0.8637759132483778,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,149
0.890976868369227,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,149
0.43863357770478933,discrepancy,PUBLIC_TRANSPORTATION,california,santaclara,149
0.492055898812995,discrepancy,CAR_TRUCK_VAN_ALONE,california,santaclara,149
0.9085817957885373,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,santaclara,149
