corr,Y,X,state,county,n
0.4806827511808819,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,,419
0.5549454323020735,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,,419
0.6774252223877375,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,,419
0.4170898171619824,discrepancy,PUBLIC_TRANSPORTATION,california,,419
0.4372100933336505,discrepancy,CAR_TRUCK_VAN_ALONE,california,,419
0.42398917043637835,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,,419
0.997516251028905,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,185
0.9975162510290456,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,imperial,185
0.9975162510290352,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,imperial,185
0.997516251029044,discrepancy,PUBLIC_TRANSPORTATION,california,imperial,185
0.9975162510290407,discrepancy,CAR_TRUCK_VAN_ALONE,california,imperial,185
0.9975162510294538,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,imperial,185
0.6012400979138828,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,263
0.565395769787174,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,263
0.45457767300144525,discrepancy,PUBLIC_TRANSPORTATION,california,riverside,263
0.49805635902289946,discrepancy,CAR_TRUCK_VAN_ALONE,california,riverside,263
0.5715749726783415,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,riverside,263
0.9811879871818825,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,13
0.8763015682935369,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,13
0.8554142789469343,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,13
0.9137444084105142,discrepancy,PUBLIC_TRANSPORTATION,california,sonoma,13
0.7240132212817003,discrepancy,CAR_TRUCK_VAN_ALONE,california,sonoma,13
0.8561072371365683,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sonoma,13
0.7091903578519543,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,222
0.5900701302766287,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,222
0.8657676779197522,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,222
0.5434642823386132,discrepancy,PUBLIC_TRANSPORTATION,california,sacramento,222
0.4925019898084318,discrepancy,CAR_TRUCK_VAN_ALONE,california,sacramento,222
0.5090504735926301,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sacramento,222
0.5464026129247627,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,137
0.5866336306661916,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,137
0.573963850361496,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,137
0.589639251336866,discrepancy,PUBLIC_TRANSPORTATION,california,alameda,137
0.5114396331150776,discrepancy,CAR_TRUCK_VAN_ALONE,california,alameda,137
0.8579499814220182,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,alameda,137
0.702353336192678,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,280
0.6090186330071573,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,280
0.45973947116102537,discrepancy,PUBLIC_TRANSPORTATION,california,losangeles,280
0.6024589493270494,discrepancy,CAR_TRUCK_VAN_ALONE,california,losangeles,280
0.4359896662928574,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,losangeles,280
0.6673735857243566,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,225
0.708439218248271,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,225
0.7138079192898924,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,225
0.4356680892605719,discrepancy,PUBLIC_TRANSPORTATION,california,sanfrancisco,225
0.5858696001632088,discrepancy,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,225
0.9051268113713019,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,225
0.7260013566478923,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,179
0.8840497287916183,discrepancy,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,179
0.9109352347517817,discrepancy,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,179
0.46184117706747196,discrepancy,PUBLIC_TRANSPORTATION,california,santaclara,179
0.5390671311883258,discrepancy,CAR_TRUCK_VAN_ALONE,california,santaclara,179
0.8417599774775539,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,santaclara,179
