corr,Y,X,state,county,n
0.5366464430999021,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,18
0.5366464430999015,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,imperial,18
0.5366464430998809,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,imperial,18
0.5366464430998972,mortality_rate,PUBLIC_TRANSPORTATION,california,imperial,18
0.5366464430998551,mortality_rate,CAR_TRUCK_VAN_ALONE,california,imperial,18
0.5366464431007355,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,imperial,18
0.736143679054154,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,183
0.6133742397128262,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,183
0.40464786522568363,mortality_rate,CAR_TRUCK_VAN_ALONE,california,alameda,183
0.4418385992751239,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,alameda,183
0.6175976452484262,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,92
0.601369694968041,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,92
0.6273664771147957,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,92
0.4222325034538527,mortality_rate,PUBLIC_TRANSPORTATION,california,sanfrancisco,92
0.40698422006169815,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,92
0.49126092655000525,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,92
0.5410900016788224,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,231
0.4199843160996959,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,231
0.5120379748770829,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,231
