corr,Y,X,state,county,n
0.9972850388946868,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,199
0.9972850388946632,discrepancy,PUBLIC_TRANSPORTATION,california,imperial,199
0.9972850388946795,discrepancy,CAR_TRUCK_VAN_ALONE,california,imperial,199
0.9972850388950241,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,imperial,199
0.9972850388946646,discrepancy,PERCENT_INSURED,california,imperial,199
0.9972850388946712,discrepancy,BELOW_POVERTY_LEVEL,california,imperial,199
0.39861303345535726,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,597
0.4501282527980082,discrepancy,PUBLIC_TRANSPORTATION,california,riverside,597
0.48936807548364697,discrepancy,CAR_TRUCK_VAN_ALONE,california,riverside,597
0.5657679017496161,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,riverside,597
0.547773161968515,discrepancy,PERCENT_INSURED,california,riverside,597
0.5438970373062172,discrepancy,BELOW_POVERTY_LEVEL,california,riverside,597
0.9156940497138176,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,191
0.6363783310880033,discrepancy,PUBLIC_TRANSPORTATION,california,sonoma,191
0.5540645374422707,discrepancy,CAR_TRUCK_VAN_ALONE,california,sonoma,191
0.6326073986284807,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sonoma,191
0.5449462361023781,discrepancy,PERCENT_INSURED,california,sonoma,191
0.4816249869016261,discrepancy,BELOW_POVERTY_LEVEL,california,sonoma,191
0.8207602700371457,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,515
0.49706792263199306,discrepancy,PUBLIC_TRANSPORTATION,california,sacramento,515
0.5331703241613908,discrepancy,CAR_TRUCK_VAN_ALONE,california,sacramento,515
0.4974131793376541,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sacramento,515
0.508153234836822,discrepancy,PERCENT_INSURED,california,sacramento,515
0.5263466006946929,discrepancy,BELOW_POVERTY_LEVEL,california,sacramento,515
0.5792740216381298,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,686
0.6599916237042814,discrepancy,PUBLIC_TRANSPORTATION,california,alameda,686
0.524766181785375,discrepancy,CAR_TRUCK_VAN_ALONE,california,alameda,686
0.8691539462856792,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,alameda,686
0.29955294721923686,discrepancy,PERCENT_INSURED,california,alameda,686
0.2908821663297047,discrepancy,BELOW_POVERTY_LEVEL,california,alameda,686
0.3865637649209922,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,719
0.41781359626622055,discrepancy,PUBLIC_TRANSPORTATION,california,losangeles,719
0.5635937504137889,discrepancy,CAR_TRUCK_VAN_ALONE,california,losangeles,719
0.36674179145845526,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,losangeles,719
0.5942865159363145,discrepancy,PERCENT_INSURED,california,losangeles,719
0.6333910807357039,discrepancy,BELOW_POVERTY_LEVEL,california,losangeles,719
0.6547526045880541,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,654
0.43465198472728334,discrepancy,PUBLIC_TRANSPORTATION,california,sanfrancisco,654
0.6193408101784889,discrepancy,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,654
0.9069183969567485,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,654
0.5923052678689036,discrepancy,PERCENT_INSURED,california,sanfrancisco,654
0.638538827947782,discrepancy,BELOW_POVERTY_LEVEL,california,sanfrancisco,654
0.7474799746677159,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,527
0.4534635537838008,discrepancy,PUBLIC_TRANSPORTATION,california,santaclara,527
0.4991743687708789,discrepancy,CAR_TRUCK_VAN_ALONE,california,santaclara,527
0.8726897711324131,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,santaclara,527
0.4263805373853245,discrepancy,PERCENT_INSURED,california,santaclara,527
0.40323990356241657,discrepancy,BELOW_POVERTY_LEVEL,california,santaclara,527
