corr,Y,X,state,county,n
0.0,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,105
0.0012179023667521914,discrepancy,PUBLIC_TRANSPORTATION,california,imperial,105
0.0,discrepancy,CAR_TRUCK_VAN_ALONE,california,imperial,105
0.0,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,imperial,105
0.0004360487730444874,discrepancy,PERCENT_INSURED,california,imperial,105
0.0005896253901676748,discrepancy,BELOW_POVERTY_LEVEL,california,imperial,105
0.781428200467483,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,375
0.5319493458621634,discrepancy,PUBLIC_TRANSPORTATION,california,riverside,375
0.5644571615475613,discrepancy,CAR_TRUCK_VAN_ALONE,california,riverside,375
0.7464842298178566,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,riverside,375
0.6417104161298867,discrepancy,PERCENT_INSURED,california,riverside,375
0.7440112777304911,discrepancy,BELOW_POVERTY_LEVEL,california,riverside,375
0.9347917563550733,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,110
0.7297550255726997,discrepancy,PUBLIC_TRANSPORTATION,california,sonoma,110
0.9122076243012065,discrepancy,CAR_TRUCK_VAN_ALONE,california,sonoma,110
0.8970772076954666,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sonoma,110
0.491028685091991,discrepancy,PERCENT_INSURED,california,sonoma,110
0.9475514622943831,discrepancy,BELOW_POVERTY_LEVEL,california,sonoma,110
0.9290593960947623,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,424
0.5619948179289224,discrepancy,PUBLIC_TRANSPORTATION,california,sacramento,424
0.575742190688171,discrepancy,CAR_TRUCK_VAN_ALONE,california,sacramento,424
0.515518311383558,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sacramento,424
0.5258624137125308,discrepancy,PERCENT_INSURED,california,sacramento,424
0.9069340786099523,discrepancy,BELOW_POVERTY_LEVEL,california,sacramento,424
0.7087850555081534,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,467
0.8414202483459741,discrepancy,PUBLIC_TRANSPORTATION,california,alameda,467
0.5531361962732394,discrepancy,CAR_TRUCK_VAN_ALONE,california,alameda,467
0.9467710974160919,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,alameda,467
0.528456105518701,discrepancy,PERCENT_INSURED,california,alameda,467
0.681526083568505,discrepancy,BELOW_POVERTY_LEVEL,california,alameda,467
0.6319222417426328,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,508
0.7092113887902091,discrepancy,PUBLIC_TRANSPORTATION,california,losangeles,508
0.568827204861361,discrepancy,CAR_TRUCK_VAN_ALONE,california,losangeles,508
0.5927051917891403,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,losangeles,508
0.7202814723316002,discrepancy,PERCENT_INSURED,california,losangeles,508
0.6486148449410118,discrepancy,BELOW_POVERTY_LEVEL,california,losangeles,508
0.6369292439899235,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,453
0.5610969276206748,discrepancy,PUBLIC_TRANSPORTATION,california,sanfrancisco,453
0.8906129326647191,discrepancy,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,453
0.9822353709723917,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,453
0.6248168373828917,discrepancy,PERCENT_INSURED,california,sanfrancisco,453
0.6022004598040138,discrepancy,BELOW_POVERTY_LEVEL,california,sanfrancisco,453
0.735648194930879,discrepancy,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,456
0.426454222104293,discrepancy,PUBLIC_TRANSPORTATION,california,santaclara,456
0.4851355747800911,discrepancy,CAR_TRUCK_VAN_ALONE,california,santaclara,456
0.9045178299843256,discrepancy,CAR_TRUCK_VAN_CARPOOL,california,santaclara,456
0.40932530501782693,discrepancy,PERCENT_INSURED,california,santaclara,456
0.8131942602614364,discrepancy,BELOW_POVERTY_LEVEL,california,santaclara,456
