corr,Y,X,state,county,n
0.0,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,105
0.0011109533023789745,covid_perc,PUBLIC_TRANSPORTATION,california,imperial,105
0.0009473148171763207,covid_perc,CAR_TRUCK_VAN_ALONE,california,imperial,105
0.0,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,imperial,105
0.0013747971445729498,covid_perc,PERCENT_INSURED,california,imperial,105
0.0013871806104202402,covid_perc,BELOW_POVERTY_LEVEL,california,imperial,105
0.7206773685654688,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,375
0.7091002784739191,covid_perc,PUBLIC_TRANSPORTATION,california,riverside,375
0.7562892680390672,covid_perc,CAR_TRUCK_VAN_ALONE,california,riverside,375
0.7032634498767688,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,riverside,375
0.8247472547276635,covid_perc,PERCENT_INSURED,california,riverside,375
0.662788220758949,covid_perc,BELOW_POVERTY_LEVEL,california,riverside,375
0.9146809402992061,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,110
0.7511751289759411,covid_perc,PUBLIC_TRANSPORTATION,california,sonoma,110
0.907754525584974,covid_perc,CAR_TRUCK_VAN_ALONE,california,sonoma,110
0.871849609320246,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sonoma,110
0.576906145172317,covid_perc,PERCENT_INSURED,california,sonoma,110
0.9312145627490579,covid_perc,BELOW_POVERTY_LEVEL,california,sonoma,110
0.357720418575801,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,424
0.5943870842708842,covid_perc,PUBLIC_TRANSPORTATION,california,sacramento,424
0.7619997225185525,covid_perc,CAR_TRUCK_VAN_ALONE,california,sacramento,424
0.5112820327779894,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sacramento,424
0.8733204619235605,covid_perc,PERCENT_INSURED,california,sacramento,424
0.48619682858722857,covid_perc,BELOW_POVERTY_LEVEL,california,sacramento,424
0.595458194679486,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,467
0.8604476977488674,covid_perc,PUBLIC_TRANSPORTATION,california,alameda,467
0.5313814679376659,covid_perc,CAR_TRUCK_VAN_ALONE,california,alameda,467
0.966089127711642,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,alameda,467
0.5000551140006703,covid_perc,PERCENT_INSURED,california,alameda,467
0.5858404427727698,covid_perc,BELOW_POVERTY_LEVEL,california,alameda,467
0.5633181985384563,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,508
0.6423569076526069,covid_perc,PUBLIC_TRANSPORTATION,california,losangeles,508
0.5485167209834487,covid_perc,CAR_TRUCK_VAN_ALONE,california,losangeles,508
0.5600805654058926,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,losangeles,508
0.79033259595479,covid_perc,PERCENT_INSURED,california,losangeles,508
0.5508358665647834,covid_perc,BELOW_POVERTY_LEVEL,california,losangeles,508
0.591061938767452,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,453
0.6907163720764766,covid_perc,PUBLIC_TRANSPORTATION,california,sanfrancisco,453
0.9122383067815931,covid_perc,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,453
0.9851997232549824,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,453
0.6081846205999488,covid_perc,PERCENT_INSURED,california,sanfrancisco,453
0.6022272162822929,covid_perc,BELOW_POVERTY_LEVEL,california,sanfrancisco,453
0.6179034810395709,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,456
0.5742373865540006,covid_perc,PUBLIC_TRANSPORTATION,california,santaclara,456
0.4339585364906678,covid_perc,CAR_TRUCK_VAN_ALONE,california,santaclara,456
0.9246590642354199,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,santaclara,456
0.5665368229235447,covid_perc,PERCENT_INSURED,california,santaclara,456
0.7192980687265635,covid_perc,BELOW_POVERTY_LEVEL,california,santaclara,456
