corr,Y,X,state,county,n
0.0,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,105
0.00047512897092010637,mortality_rate,PUBLIC_TRANSPORTATION,california,imperial,105
0.0003039083641465147,mortality_rate,CAR_TRUCK_VAN_ALONE,california,imperial,105
0.0,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,imperial,105
0.0,mortality_rate,PERCENT_INSURED,california,imperial,105
0.0005955457680126381,mortality_rate,BELOW_POVERTY_LEVEL,california,imperial,105
0.5343075456713449,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,375
0.3481851084323751,mortality_rate,PUBLIC_TRANSPORTATION,california,riverside,375
0.3790232968060336,mortality_rate,CAR_TRUCK_VAN_ALONE,california,riverside,375
0.4751840501151994,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,riverside,375
0.4448746408961964,mortality_rate,PERCENT_INSURED,california,riverside,375
0.5130950753435253,mortality_rate,BELOW_POVERTY_LEVEL,california,riverside,375
0.6336883565960523,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,110
0.4821948223555467,mortality_rate,PUBLIC_TRANSPORTATION,california,sonoma,110
0.6077343040315626,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sonoma,110
0.641013413779257,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sonoma,110
0.3692735146781852,mortality_rate,PERCENT_INSURED,california,sonoma,110
0.623563473775711,mortality_rate,BELOW_POVERTY_LEVEL,california,sonoma,110
0.37061171608664967,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,424
0.20575924137554313,mortality_rate,PUBLIC_TRANSPORTATION,california,sacramento,424
0.21834969094902815,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sacramento,424
0.18234008937219218,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sacramento,424
0.19129473411791983,mortality_rate,PERCENT_INSURED,california,sacramento,424
0.36099615429565335,mortality_rate,BELOW_POVERTY_LEVEL,california,sacramento,424
0.5927792903764219,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,467
0.6994291615735658,mortality_rate,PUBLIC_TRANSPORTATION,california,alameda,467
0.45761064293536197,mortality_rate,CAR_TRUCK_VAN_ALONE,california,alameda,467
0.7882831150645144,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,alameda,467
0.39414004147619014,mortality_rate,PERCENT_INSURED,california,alameda,467
0.5588895678610181,mortality_rate,BELOW_POVERTY_LEVEL,california,alameda,467
0.48482643217308735,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,508
0.5451126192520115,mortality_rate,PUBLIC_TRANSPORTATION,california,losangeles,508
0.416854555030974,mortality_rate,CAR_TRUCK_VAN_ALONE,california,losangeles,508
0.365493629385723,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,losangeles,508
0.5267222632633558,mortality_rate,PERCENT_INSURED,california,losangeles,508
0.5095406733585974,mortality_rate,BELOW_POVERTY_LEVEL,california,losangeles,508
0.5438557088003602,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,453
0.47202008004831036,mortality_rate,PUBLIC_TRANSPORTATION,california,sanfrancisco,453
0.8131059723116189,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,453
0.8986603581400074,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,453
0.5209795875794467,mortality_rate,PERCENT_INSURED,california,sanfrancisco,453
0.49642917061079617,mortality_rate,BELOW_POVERTY_LEVEL,california,sanfrancisco,453
0.6032904304241846,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,456
0.28062175010970786,mortality_rate,PUBLIC_TRANSPORTATION,california,santaclara,456
0.38208337204110365,mortality_rate,CAR_TRUCK_VAN_ALONE,california,santaclara,456
0.7214899214305438,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,santaclara,456
0.2629019909115307,mortality_rate,PERCENT_INSURED,california,santaclara,456
0.6647766364820639,mortality_rate,BELOW_POVERTY_LEVEL,california,santaclara,456
