corr,Y,X,p_val,state,county,n
-0.49929530421853935,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.886031365307239e-25,california,riverside,375
-0.44250242199425255,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.0644241014350766e-19,california,riverside,375
-0.49929530421853935,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.886031365307239e-25,california,riverside,375
-0.7849077829466038,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,3.435286890060297e-24,california,sonoma,110
-0.7849077829466038,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,3.435286890060297e-24,california,sonoma,110
-0.7849077829466038,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,3.435286890060297e-24,california,sonoma,110
-0.6850533067719429,mortality_rate,PUBLIC_TRANSPORTATION,1.5348948181180623e-16,california,sonoma,110
-0.6740076360122104,mortality_rate,CAR_TRUCK_VAN_ALONE,7.031346415878751e-16,california,sonoma,110
0.7853915349506796,mortality_rate,CAR_TRUCK_VAN_CARPOOL,3.0849952017150336e-24,california,sonoma,110
-0.5200659444445391,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.0166646070354328e-33,california,alameda,467
-0.515106022355494,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.2411595096828954e-33,california,alameda,467
-0.7189716097295059,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.7571051231786337e-75,california,alameda,467
-0.515106022355494,mortality_rate,PUBLIC_TRANSPORTATION,5.2411595096828954e-33,california,alameda,467
-0.4243505133848433,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.2682083294135322e-23,california,losangeles,508
-0.4936508518654147,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.4605197150280858e-32,california,losangeles,508
-0.4936508518654147,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.4605197150280858e-32,california,losangeles,508
0.4936508518654147,mortality_rate,PUBLIC_TRANSPORTATION,1.4605197150280858e-32,california,losangeles,508
-0.6016426190988071,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.090837797030578e-46,california,sanfrancisco,453
-0.5280048225291906,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,6.9594171107814074e-34,california,sanfrancisco,453
-0.6016426190988071,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,6.090837797030578e-46,california,sanfrancisco,453
0.6377148788889136,mortality_rate,CAR_TRUCK_VAN_ALONE,4.417937981589009e-53,california,sanfrancisco,453
0.7992594743667546,mortality_rate,CAR_TRUCK_VAN_CARPOOL,8.694402377344046e-102,california,sanfrancisco,453
-0.5347777844921886,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.304313340503074e-35,california,santaclara,456
-0.6461769351969865,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.9931263320778973e-55,california,santaclara,456
-0.6461769351969865,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.9931263320778973e-55,california,santaclara,456
0.44433428060864644,mortality_rate,PUBLIC_TRANSPORTATION,1.7335424510934906e-23,california,santaclara,456
0.43055462703317265,mortality_rate,CAR_TRUCK_VAN_CARPOOL,5.274535693016184e-22,california,santaclara,456
