corr,Y,X,p_val,state,county,n
-0.7612990775596902,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,3.5568609344309405e-72,california,riverside,375
-0.7612990775596902,covid_perc,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,3.5568609344309405e-72,california,riverside,375
-0.5813861701783407,covid_perc,PUBLIC_TRANSPORTATION,2.7409224015576705e-35,california,riverside,375
0.5813861701783407,covid_perc,CAR_TRUCK_VAN_ALONE,2.7409224015576705e-35,california,riverside,375
-0.7771072818808803,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.8745777869501628e-23,california,sonoma,110
-0.7771072818808803,covid_perc,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.8745777869501628e-23,california,sonoma,110
-0.7771072818808803,covid_perc,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.8745777869501628e-23,california,sonoma,110
-0.8402369184127816,covid_perc,PUBLIC_TRANSPORTATION,1.7746022243804053e-30,california,sonoma,110
-0.6596361702244564,covid_perc,CAR_TRUCK_VAN_ALONE,4.6299150331080475e-15,california,sonoma,110
0.7777522845529815,covid_perc,CAR_TRUCK_VAN_CARPOOL,1.633431714561224e-23,california,sonoma,110
-0.6314522484095944,covid_perc,PUBLIC_TRANSPORTATION,1.4809176997427293e-48,california,sacramento,424
0.7706505188875015,covid_perc,CAR_TRUCK_VAN_ALONE,1.3259611891826495e-84,california,sacramento,424
-0.4991840916286759,covid_perc,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,8.480123877187428e-31,california,alameda,467
-0.4991840916286759,covid_perc,PUBLIC_TRANSPORTATION,8.480123877187428e-31,california,alameda,467
0.41603356544221154,covid_perc,CAR_TRUCK_VAN_ALONE,5.6793647306518e-21,california,alameda,467
0.8291137870607951,covid_perc,CAR_TRUCK_VAN_CARPOOL,1.676083619593815e-119,california,alameda,467
0.7602186390454397,covid_perc,PUBLIC_TRANSPORTATION,1.6467374260995215e-86,california,sanfrancisco,453
0.7887489617442833,covid_perc,CAR_TRUCK_VAN_ALONE,2.3394917374983898e-97,california,sanfrancisco,453
0.5045867351914086,covid_perc,CAR_TRUCK_VAN_CARPOOL,7.92237080251071e-31,california,santaclara,456
