corr,Y,X,p_val,state,county,n
,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,,california,imperial,105
,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,,california,imperial,105
,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,,california,imperial,105
,detrended_mortality_rate,PUBLIC_TRANSPORTATION,,california,imperial,105
,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,,california,imperial,105
,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,,california,imperial,105
-0.8099806546558631,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.8142468577332148e-88,california,riverside,375
-0.6478963060164786,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.178318077354822e-46,california,riverside,375
-0.8099806546558631,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.8142468577332148e-88,california,riverside,375
-0.16134285447323923,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.0017213490436328751,california,riverside,375
0.16134285447323923,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.0017213490436328751,california,riverside,375
0.43098511008881574,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.1522924625896308e-18,california,riverside,375
-0.8142453263604551,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,2.9094716815106698e-27,california,sonoma,110
-0.8142453263604551,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.9094716815106698e-27,california,sonoma,110
-0.8142453263604551,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.9094716815106698e-27,california,sonoma,110
-0.8399648079104888,detrended_mortality_rate,PUBLIC_TRANSPORTATION,1.9305440231542195e-30,california,sonoma,110
-0.6934484196760093,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,4.612358874609343e-17,california,sonoma,110
0.81485001636555,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.482262760203845e-27,california,sonoma,110
-0.7536241268927822,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.440435787689467e-79,california,sacramento,424
-0.41804621451074453,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.29740144327629e-19,california,sacramento,424
-0.786611447744265,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.118833570080661e-90,california,sacramento,424
-0.11600713513653617,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.016859624927211634,california,sacramento,424
-0.28554541894846697,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,2.1310036329069836e-09,california,sacramento,424
-0.352071572807779,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,8.101617615850928e-14,california,sacramento,424
-0.610054658226616,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.023781969383306e-49,california,alameda,467
-0.5674711734484272,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,3.711068171307149e-41,california,alameda,467
-0.8141878397190757,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,7.246748002511776e-112,california,alameda,467
-0.5674711734484272,detrended_mortality_rate,PUBLIC_TRANSPORTATION,3.711068171307149e-41,california,alameda,467
0.13553873308483064,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.0033384797532478127,california,alameda,467
0.33615157339831175,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,8.451048315141105e-14,california,alameda,467
-0.5168109961705121,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.912205675847535e-36,california,losangeles,508
-0.6357933860427336,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,6.908457343911242e-59,california,losangeles,508
